,path,w,h,k,use8neighbors,structure,read_file_time,convert_time,tiempo_algoritmo,disk_time,var,tiempo total,tiemp_algoritmo,tiempo algoritmo (millisegs),tiempo algoritmo,filename,clusters,iteration,iteracion,imagen
160,gray_clock.txt,141,141,10,1,2,12.0,139,41,2.0,44,196,41.0,39.0,41,gray_clock.txt,2566,1.0,1,reloj
161,gray_clock.txt,141,141,10,1,2,12.0,139,41,2.0,44,196,41.0,39.0,41,gray_clock.txt,858,1.0,1,reloj
162,gray_clock.txt,141,141,10,1,2,12.0,142,55,3.0,59,214,55.0,52.0,55,gray_clock.txt,2566,1.0,1,reloj
163,gray_clock.txt,141,141,10,1,2,12.0,142,55,3.0,59,214,55.0,52.0,55,gray_clock.txt,2566,1.0,1,reloj
164,gray_clock.txt,141,141,10,1,2,12.0,142,55,3.0,59,214,55.0,52.0,55,gray_clock.txt,858,1.0,1,reloj
165,gray_clock.txt,141,141,10,1,2,12.0,142,55,3.0,59,214,55.0,52.0,55,gray_clock.txt,858,1.0,1,reloj
166,gray_clock.txt,141,141,10,1,2,12.0,142,55,3.0,59,214,55.0,52.0,55,gray_clock.txt,2566,1.0,1,reloj
167,gray_clock.txt,141,141,10,1,2,12.0,142,55,3.0,59,214,55.0,52.0,55,gray_clock.txt,858,1.0,1,reloj
168,gray_clock.txt,141,141,10,1,2,12.0,143,39,2.0,42,197,39.0,37.0,39,gray_clock.txt,2566,1.0,1,reloj
169,gray_clock.txt,141,141,10,1,2,12.0,143,39,2.0,42,197,39.0,37.0,39,gray_clock.txt,2566,1.0,1,reloj
170,gray_clock.txt,141,141,10,1,2,12.0,143,39,2.0,42,197,39.0,37.0,39,gray_clock.txt,858,1.0,1,reloj
171,gray_clock.txt,141,141,10,1,2,12.0,143,39,2.0,42,197,39.0,37.0,39,gray_clock.txt,858,1.0,1,reloj
172,gray_clock.txt,141,141,10,1,2,12.0,143,39,2.0,42,197,39.0,37.0,39,gray_clock.txt,2566,1.0,1,reloj
173,gray_clock.txt,141,141,10,1,2,12.0,143,39,2.0,42,197,39.0,37.0,39,gray_clock.txt,858,1.0,1,reloj
174,gray_clock.txt,141,141,10,1,2,14.0,143,41,2.0,43,201,41.0,39.0,41,gray_clock.txt,2566,1.0,1,reloj
175,gray_clock.txt,141,141,10,1,2,14.0,143,41,2.0,43,201,41.0,39.0,41,gray_clock.txt,2566,1.0,1,reloj
176,gray_clock.txt,141,141,10,1,2,14.0,143,41,2.0,43,201,41.0,39.0,41,gray_clock.txt,858,1.0,1,reloj
177,gray_clock.txt,141,141,10,1,2,14.0,143,41,2.0,43,201,41.0,39.0,41,gray_clock.txt,858,1.0,1,reloj
178,gray_clock.txt,141,141,10,1,2,14.0,143,41,2.0,43,201,41.0,39.0,41,gray_clock.txt,2566,1.0,1,reloj
179,gray_clock.txt,141,141,10,1,2,14.0,143,41,2.0,43,201,41.0,39.0,41,gray_clock.txt,858,1.0,1,reloj
180,gray_tank.txt,141,141,10,0,0,11.0,178557,6311,2.0,6313,184883,6311.0,6309.0,6311,gray_tank.txt,1199,1.0,1,tanque
181,gray_tank.txt,141,141,10,0,0,11.0,178557,6311,2.0,6313,184883,6311.0,6309.0,6311,gray_tank.txt,3942,1.0,1,tanque
182,gray_tank.txt,141,141,10,0,0,11.0,178557,6311,2.0,6313,184883,6311.0,6309.0,6311,gray_tank.txt,3942,1.0,1,tanque
183,gray_tank.txt,141,141,10,0,0,11.0,178557,6311,2.0,6313,184883,6311.0,6309.0,6311,gray_tank.txt,3942,1.0,1,tanque
184,gray_tank.txt,141,141,10,0,0,11.0,178557,6311,2.0,6313,184883,6311.0,6309.0,6311,gray_tank.txt,1199,1.0,1,tanque
185,gray_tank.txt,141,141,10,0,0,11.0,178557,6311,2.0,6313,184883,6311.0,6309.0,6311,gray_tank.txt,1199,1.0,1,tanque
186,gray_tank.txt,141,141,10,1,0,11.0,125,8478,2.0,8480,8618,8478.0,8476.0,8478,gray_tank.txt,1199,1.0,1,tanque
187,gray_tank.txt,141,141,10,1,0,11.0,125,8478,2.0,8480,8618,8478.0,8476.0,8478,gray_tank.txt,3942,1.0,1,tanque
188,gray_tank.txt,141,141,10,1,0,11.0,125,8478,2.0,8480,8618,8478.0,8476.0,8478,gray_tank.txt,3942,1.0,1,tanque
189,gray_tank.txt,141,141,10,1,0,11.0,125,8478,2.0,8480,8618,8478.0,8476.0,8478,gray_tank.txt,3942,1.0,1,tanque
190,gray_tank.txt,141,141,10,1,0,11.0,125,8478,2.0,8480,8618,8478.0,8476.0,8478,gray_tank.txt,1199,1.0,1,tanque
191,gray_tank.txt,141,141,10,1,0,11.0,125,8478,2.0,8480,8618,8478.0,8476.0,8478,gray_tank.txt,1199,1.0,1,tanque
192,gray_tank.txt,141,141,10,0,1,16.0,175933,24,2.0,27,175977,24.0,22.0,24,gray_tank.txt,1199,1.0,1,tanque
193,gray_tank.txt,141,141,10,0,1,16.0,175933,24,2.0,27,175977,24.0,22.0,24,gray_tank.txt,3942,1.0,1,tanque
194,gray_tank.txt,141,141,10,0,1,16.0,175933,24,2.0,27,175977,24.0,22.0,24,gray_tank.txt,3942,1.0,1,tanque
195,gray_tank.txt,141,141,10,0,1,16.0,175933,24,2.0,27,175977,24.0,22.0,24,gray_tank.txt,3942,1.0,1,tanque
196,gray_tank.txt,141,141,10,0,1,16.0,175933,24,2.0,27,175977,24.0,22.0,24,gray_tank.txt,1199,1.0,1,tanque
197,gray_tank.txt,141,141,10,0,1,16.0,175933,24,2.0,27,175977,24.0,22.0,24,gray_tank.txt,1199,1.0,1,tanque
198,gray_tank.txt,141,141,10,1,1,12.0,127,40,2.0,43,182,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
199,gray_tank.txt,141,141,10,1,1,12.0,127,40,2.0,43,182,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
200,gray_tank.txt,141,141,10,1,1,12.0,127,40,2.0,43,182,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
201,gray_tank.txt,141,141,10,1,1,12.0,127,40,2.0,43,182,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
202,gray_tank.txt,141,141,10,1,1,12.0,127,40,2.0,43,182,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
203,gray_tank.txt,141,141,10,1,1,12.0,127,40,2.0,43,182,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
204,gray_tank.txt,141,141,10,0,2,17.0,201397,26,2.0,29,201443,26.0,24.0,26,gray_tank.txt,1199,1.0,1,tanque
205,gray_tank.txt,141,141,10,0,2,17.0,201397,26,2.0,29,201443,26.0,24.0,26,gray_tank.txt,3942,1.0,1,tanque
206,gray_tank.txt,141,141,10,0,2,17.0,201397,26,2.0,29,201443,26.0,24.0,26,gray_tank.txt,3942,1.0,1,tanque
207,gray_tank.txt,141,141,10,0,2,17.0,201397,26,2.0,29,201443,26.0,24.0,26,gray_tank.txt,3942,1.0,1,tanque
208,gray_tank.txt,141,141,10,0,2,17.0,201397,26,2.0,29,201443,26.0,24.0,26,gray_tank.txt,1199,1.0,1,tanque
209,gray_tank.txt,141,141,10,0,2,17.0,201397,26,2.0,29,201443,26.0,24.0,26,gray_tank.txt,1199,1.0,1,tanque
210,gray_tank.txt,141,141,10,1,2,13.0,138,41,2.0,44,196,41.0,39.0,41,gray_tank.txt,1199,1.0,1,tanque
211,gray_tank.txt,141,141,10,1,2,13.0,138,41,2.0,44,196,41.0,39.0,41,gray_tank.txt,3942,1.0,1,tanque
212,gray_tank.txt,141,141,10,1,2,13.0,138,41,2.0,44,196,41.0,39.0,41,gray_tank.txt,3942,1.0,1,tanque
213,gray_tank.txt,141,141,10,1,2,13.0,138,41,2.0,44,196,41.0,39.0,41,gray_tank.txt,3942,1.0,1,tanque
214,gray_tank.txt,141,141,10,1,2,13.0,138,41,2.0,44,196,41.0,39.0,41,gray_tank.txt,1199,1.0,1,tanque
215,gray_tank.txt,141,141,10,1,2,13.0,138,41,2.0,44,196,41.0,39.0,41,gray_tank.txt,1199,1.0,1,tanque
216,gray_tank.txt,141,141,10,1,2,12.0,138,40,2.0,43,194,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
217,gray_tank.txt,141,141,10,1,2,12.0,138,40,2.0,43,194,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
218,gray_tank.txt,141,141,10,1,2,12.0,138,40,2.0,43,194,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
219,gray_tank.txt,141,141,10,1,2,12.0,138,40,2.0,43,194,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
220,gray_tank.txt,141,141,10,1,2,12.0,138,40,2.0,43,194,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
221,gray_tank.txt,141,141,10,1,2,12.0,138,40,2.0,43,194,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
222,gray_tank.txt,141,141,10,1,2,13.0,145,43,2.0,46,205,43.0,41.0,43,gray_tank.txt,1199,1.0,1,tanque
223,gray_tank.txt,141,141,10,1,2,13.0,145,43,2.0,46,205,43.0,41.0,43,gray_tank.txt,3942,1.0,1,tanque
224,gray_tank.txt,141,141,10,1,2,13.0,145,43,2.0,46,205,43.0,41.0,43,gray_tank.txt,3942,1.0,1,tanque
225,gray_tank.txt,141,141,10,1,2,13.0,145,43,2.0,46,205,43.0,41.0,43,gray_tank.txt,3942,1.0,1,tanque
226,gray_tank.txt,141,141,10,1,2,13.0,145,43,2.0,46,205,43.0,41.0,43,gray_tank.txt,1199,1.0,1,tanque
227,gray_tank.txt,141,141,10,1,2,13.0,145,43,2.0,46,205,43.0,41.0,43,gray_tank.txt,1199,1.0,1,tanque
228,gray_tank.txt,141,141,10,1,2,26.0,168,54,3.0,57,252,54.0,51.0,54,gray_tank.txt,1199,1.0,1,tanque
229,gray_tank.txt,141,141,10,1,2,26.0,168,54,3.0,57,252,54.0,51.0,54,gray_tank.txt,3942,1.0,1,tanque
230,gray_tank.txt,141,141,10,1,2,26.0,168,54,3.0,57,252,54.0,51.0,54,gray_tank.txt,3942,1.0,1,tanque
231,gray_tank.txt,141,141,10,1,2,26.0,168,54,3.0,57,252,54.0,51.0,54,gray_tank.txt,3942,1.0,1,tanque
232,gray_tank.txt,141,141,10,1,2,26.0,168,54,3.0,57,252,54.0,51.0,54,gray_tank.txt,1199,1.0,1,tanque
233,gray_tank.txt,141,141,10,1,2,26.0,168,54,3.0,57,252,54.0,51.0,54,gray_tank.txt,1199,1.0,1,tanque
234,gray_tank.txt,141,141,10,1,2,12.0,136,42,2.0,44,194,42.0,40.0,42,gray_tank.txt,1199,1.0,1,tanque
235,gray_tank.txt,141,141,10,1,2,12.0,136,42,2.0,44,194,42.0,40.0,42,gray_tank.txt,3942,1.0,1,tanque
236,gray_tank.txt,141,141,10,1,2,12.0,136,42,2.0,44,194,42.0,40.0,42,gray_tank.txt,3942,1.0,1,tanque
237,gray_tank.txt,141,141,10,1,2,12.0,136,42,2.0,44,194,42.0,40.0,42,gray_tank.txt,3942,1.0,1,tanque
238,gray_tank.txt,141,141,10,1,2,12.0,136,42,2.0,44,194,42.0,40.0,42,gray_tank.txt,1199,1.0,1,tanque
239,gray_tank.txt,141,141,10,1,2,12.0,136,42,2.0,44,194,42.0,40.0,42,gray_tank.txt,1199,1.0,1,tanque
240,gray_tank.txt,141,141,10,1,2,12.0,140,41,2.0,44,197,41.0,39.0,41,gray_tank.txt,1199,1.0,1,tanque
241,gray_tank.txt,141,141,10,1,2,12.0,140,41,2.0,44,197,41.0,39.0,41,gray_tank.txt,3942,1.0,1,tanque
242,gray_tank.txt,141,141,10,1,2,12.0,140,41,2.0,44,197,41.0,39.0,41,gray_tank.txt,3942,1.0,1,tanque
243,gray_tank.txt,141,141,10,1,2,12.0,140,41,2.0,44,197,41.0,39.0,41,gray_tank.txt,3942,1.0,1,tanque
244,gray_tank.txt,141,141,10,1,2,12.0,140,41,2.0,44,197,41.0,39.0,41,gray_tank.txt,1199,1.0,1,tanque
245,gray_tank.txt,141,141,10,1,2,12.0,140,41,2.0,44,197,41.0,39.0,41,gray_tank.txt,1199,1.0,1,tanque
246,gray_tank.txt,141,141,10,1,2,12.0,140,41,4.0,45,197,41.0,37.0,41,gray_tank.txt,1199,1.0,1,tanque
247,gray_tank.txt,141,141,10,1,2,12.0,140,41,4.0,45,197,41.0,37.0,41,gray_tank.txt,3942,1.0,1,tanque
248,gray_tank.txt,141,141,10,1,2,12.0,140,41,4.0,45,197,41.0,37.0,41,gray_tank.txt,3942,1.0,1,tanque
249,gray_tank.txt,141,141,10,1,2,12.0,140,41,4.0,45,197,41.0,37.0,41,gray_tank.txt,3942,1.0,1,tanque
250,gray_tank.txt,141,141,10,1,2,12.0,140,41,4.0,45,197,41.0,37.0,41,gray_tank.txt,1199,1.0,1,tanque
251,gray_tank.txt,141,141,10,1,2,12.0,140,41,4.0,45,197,41.0,37.0,41,gray_tank.txt,1199,1.0,1,tanque
252,gray_tank.txt,141,141,10,1,2,13.0,138,40,2.0,43,195,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
253,gray_tank.txt,141,141,10,1,2,13.0,138,40,2.0,43,195,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
254,gray_tank.txt,141,141,10,1,2,13.0,138,40,2.0,43,195,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
255,gray_tank.txt,141,141,10,1,2,13.0,138,40,2.0,43,195,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
256,gray_tank.txt,141,141,10,1,2,13.0,138,40,2.0,43,195,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
257,gray_tank.txt,141,141,10,1,2,13.0,138,40,2.0,43,195,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
258,gray_tank.txt,141,141,10,1,2,12.0,143,42,3.0,46,202,42.0,39.0,42,gray_tank.txt,1199,1.0,1,tanque
259,gray_tank.txt,141,141,10,1,2,12.0,143,42,3.0,46,202,42.0,39.0,42,gray_tank.txt,3942,1.0,1,tanque
260,gray_tank.txt,141,141,10,1,2,12.0,143,42,3.0,46,202,42.0,39.0,42,gray_tank.txt,3942,1.0,1,tanque
261,gray_tank.txt,141,141,10,1,2,12.0,143,42,3.0,46,202,42.0,39.0,42,gray_tank.txt,3942,1.0,1,tanque
262,gray_tank.txt,141,141,10,1,2,12.0,143,42,3.0,46,202,42.0,39.0,42,gray_tank.txt,1199,1.0,1,tanque
263,gray_tank.txt,141,141,10,1,2,12.0,143,42,3.0,46,202,42.0,39.0,42,gray_tank.txt,1199,1.0,1,tanque
264,gray_tank.txt,141,141,10,1,2,11.0,137,40,2.0,43,192,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
265,gray_tank.txt,141,141,10,1,2,11.0,137,40,2.0,43,192,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
266,gray_tank.txt,141,141,10,1,2,11.0,137,40,2.0,43,192,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
267,gray_tank.txt,141,141,10,1,2,11.0,137,40,2.0,43,192,40.0,38.0,40,gray_tank.txt,3942,1.0,1,tanque
268,gray_tank.txt,141,141,10,1,2,11.0,137,40,2.0,43,192,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
269,gray_tank.txt,141,141,10,1,2,11.0,137,40,2.0,43,192,40.0,38.0,40,gray_tank.txt,1199,1.0,1,tanque
270,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,22.0,163,42,2.0,45,231,42.0,40.0,42,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
271,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,22.0,163,42,2.0,45,231,42.0,40.0,42,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
272,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,13.0,138,40,3.0,43,194,40.0,37.0,40,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
273,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,13.0,138,40,3.0,43,194,40.0,37.0,40,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
274,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,17.0,147,42,2.0,45,210,42.0,40.0,42,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
275,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,17.0,147,42,2.0,45,210,42.0,40.0,42,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
276,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,25.0,158,41,2.0,44,227,41.0,39.0,41,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
277,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,25.0,158,41,2.0,44,227,41.0,39.0,41,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
278,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,12.0,154,46,2.0,49,216,46.0,44.0,46,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
279,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,12.0,154,46,2.0,49,216,46.0,44.0,46,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
280,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,12.0,138,39,3.0,42,194,39.0,36.0,39,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
281,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,12.0,138,39,3.0,42,194,39.0,36.0,39,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
282,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,14.0,144,41,2.0,43,202,41.0,39.0,41,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
283,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,14.0,144,41,2.0,43,202,41.0,39.0,41,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
284,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,13.0,175,60,6.0,66,256,60.0,54.0,60,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
285,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,13.0,175,60,6.0,66,256,60.0,54.0,60,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
286,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,15.0,162,43,5.0,48,227,43.0,38.0,43,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
287,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,15.0,162,43,5.0,48,227,43.0,38.0,43,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
288,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,13.0,155,56,4.0,61,230,56.0,52.0,56,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
289,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,13.0,155,56,4.0,61,230,56.0,52.0,56,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
290,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,12.0,141,43,3.0,46,200,43.0,40.0,43,1_10_2_1_10_2_gray_clock.txt,1852,3.0,3,reloj
291,1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,12.0,141,43,3.0,46,200,43.0,40.0,43,1_10_2_1_10_2_gray_clock.txt,875,3.0,3,reloj
292,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,25.0,164,53,2.0,56,246,53.0,51.0,53,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
293,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,25.0,164,53,2.0,56,246,53.0,51.0,53,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
294,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,26.0,149,47,3.0,51,227,47.0,44.0,47,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
295,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,26.0,149,47,3.0,51,227,47.0,44.0,47,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
296,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,13.0,140,56,2.0,58,212,56.0,54.0,56,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
297,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,13.0,140,56,2.0,58,212,56.0,54.0,56,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
298,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,12.0,142,43,3.0,46,202,43.0,40.0,43,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
299,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,12.0,142,43,3.0,46,202,43.0,40.0,43,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
300,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,27.0,165,41,2.0,43,237,41.0,39.0,41,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
301,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,27.0,165,41,2.0,43,237,41.0,39.0,41,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
302,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,12.0,139,41,2.0,44,196,41.0,39.0,41,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
303,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,12.0,139,41,2.0,44,196,41.0,39.0,41,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
304,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,13.0,152,54,6.0,60,227,54.0,48.0,54,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
305,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,13.0,152,54,6.0,60,227,54.0,48.0,54,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
306,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,21.0,161,47,2.0,50,232,47.0,45.0,47,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
307,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,21.0,161,47,2.0,50,232,47.0,45.0,47,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
308,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,26.0,194,62,6.0,69,289,62.0,56.0,62,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
309,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,26.0,194,62,6.0,69,289,62.0,56.0,62,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
310,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,17.0,178,47,2.0,49,246,47.0,45.0,47,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
311,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,17.0,178,47,2.0,49,246,47.0,45.0,47,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
312,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,24.0,145,42,2.0,44,214,42.0,40.0,42,1_10_2_1_10_2_gray_mandril.txt,3212,3.0,3,mandril
313,1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,24.0,145,42,2.0,44,214,42.0,40.0,42,1_10_2_1_10_2_gray_mandril.txt,3191,3.0,3,mandril
314,1_10_2_1_10_2_gray_tank.txt,141,141,10,1,2,22.0,160,47,2.0,50,233,47.0,45.0,47,1_10_2_1_10_2_gray_tank.txt,3314,3.0,3,tanque
